#Header, frames per second, video resolution(hight width), total number of frames in video.
FPS: 29.97
RES: 720 1280
TNF: 696
Skip: 3
#Data x, y, h, w, c, and l always in this order, for each lane. Sorted in order.
{773, 139, 27, 81, 2, 1}{818, 155, 24, 90, 3, 2}{893, 199, 35, 128, 2, 4}{855, 236, 52, 211, 3, 5}{1071, 270, 60, 175, 2, 6}{1000, 354, 67, 278, 3, 7}{936, 476, 71, 344, 2, 8}
{777, 135, 32, 74, 2, 1}{809, 153, 27, 104, 2, 2}{915, 204, 28, 131, 2, 4}{868, 239, 41, 207, 3, 5}{1093, 270, 63, 174, 2, 6}{1014, 351, 63, 266, 3, 7}{965, 475, 75, 315, 2, 8}
{783, 134, 33, 80, 2, 1}{828, 151, 30, 111, 2, 2}{945, 199, 34, 121, 2, 4}{881, 245, 30, 181, 3, 5}{1114, 275, 55, 165, 2, 6}{1048, 346, 69, 232, 2, 7}{970, 475, 82, 310, 2, 8}
{778, 132, 34, 101, 2, 1}{831, 153, 28, 117, 2, 2}{912, 170, 28, 76, 2, 3}{0, 0, 0, 0, 2, 4}{862, 245, 31, 235, 2, 5}{1129, 266, 71, 146, 2, 6}{1079, 360, 79, 201, 2, 7}{1014, 465, 101, 266, 2, 8}
{751, 150, 25, 74, 2, 1}{717, 162, 36, 83, 2, 2}{661, 180, 40, 73, 2, 3}{573, 197, 47, 101, 2, 4}{472, 225, 45, 125, 2, 5}{426, 251, 45, 82, 2, 6}{249, 277, 43, 89, 2, 7}{73, 290, 49, 86, 2, 8}
{746, 148, 26, 75, 2, 1}{724, 162, 31, 75, 2, 2}{655, 182, 36, 79, 2, 3}{566, 203, 40, 104, 2, 4}{481, 223, 48, 111, 2, 5}{426, 247, 50, 80, 2, 6}{249, 273, 54, 91, 2, 7}{75, 289, 53, 105, 2, 8}
{741, 143, 30, 68, 2, 1}{728, 161, 31, 68, 2, 2}{646, 179, 36, 90, 2, 3}{570, 198, 42, 102, 2, 4}{468, 217, 47, 94, 2, 5}{425, 249, 44, 82, 2, 6}{244, 282, 43, 102, 2, 7}{69, 287, 57, 105, 2, 8}
{731, 141, 27, 78, 2, 1}{723, 160, 33, 68, 2, 2}{650, 179, 32, 88, 2, 3}{571, 197, 42, 103, 2, 4}{446, 223, 33, 118, 2, 5}{426, 254, 38, 110, 2, 6}{237, 270, 55, 111, 2, 7}{70, 294, 47, 101, 2, 8}
{739, 136, 28, 67, 2, 1}{720, 151, 35, 66, 2, 2}{646, 176, 34, 88, 2, 3}{567, 195, 41, 108, 2, 4}{452, 220, 35, 121, 2, 5}{411, 248, 48, 107, 2, 6}{241, 271, 49, 102, 2, 7}{72, 292, 48, 110, 2, 8}
{728, 131, 32, 86, 2, 1}{716, 152, 33, 70, 2, 2}{648, 174, 39, 83, 2, 3}{570, 197, 42, 108, 2, 4}{455, 217, 35, 115, 2, 5}{412, 249, 44, 97, 2, 6}{228, 269, 47, 118, 2, 7}{72, 293, 52, 113, 2, 8}
{724, 130, 38, 81, 2, 1}{713, 149, 39, 74, 2, 2}{640, 167, 41, 81, 2, 3}{574, 195, 40, 99, 2, 4}{455, 213, 40, 107, 2, 5}{412, 248, 50, 105, 2, 6}{230, 268, 51, 107, 2, 7}{60, 282, 62, 107, 2, 8}
{727, 134, 30, 84, 2, 1}{712, 154, 26, 73, 2, 2}{643, 168, 33, 73, 2, 3}{576, 196, 36, 95, 2, 4}{466, 211, 41, 97, 2, 5}{420, 244, 45, 82, 2, 6}{224, 262, 59, 107, 2, 7}{49, 265, 74, 104, 2, 8}
{733, 134, 32, 84, 2, 1}{706, 151, 33, 69, 2, 2}{641, 169, 36, 81, 2, 3}{573, 195, 36, 97, 2, 4}{466, 210, 40, 95, 2, 5}{409, 236, 52, 101, 2, 6}{223, 269, 51, 110, 2, 7}{49, 283, 48, 104, 2, 8}
{726, 130, 31, 89, 2, 1}{698, 150, 29, 77, 2, 2}{639, 168, 37, 83, 2, 3}{574, 187, 43, 84, 2, 4}{464, 213, 32, 86, 2, 5}{403, 240, 49, 102, 2, 6}{212, 263, 54, 126, 2, 7}{32, 275, 64, 117, 2, 8}
{718, 125, 36, 84, 2, 1}{697, 143, 31, 71, 2, 2}{637, 166, 31, 77, 2, 3}{572, 194, 34, 94, 2, 4}{449, 205, 43, 102, 2, 5}{398, 244, 44, 117, 2, 6}{219, 262, 55, 116, 2, 7}{35, 278, 56, 121, 2, 8}
{701, 121, 36, 95, 2, 1}{691, 142, 30, 67, 2, 2}{628, 160, 40, 90, 2, 3}{572, 190, 38, 93, 2, 4}{458, 211, 33, 101, 2, 5}{403, 240, 42, 106, 2, 6}{222, 265, 54, 112, 2, 7}{35, 273, 69, 101, 2, 8}
{691, 118, 30, 113, 2, 1}{684, 139, 35, 75, 2, 2}{635, 154, 42, 75, 2, 3}{567, 187, 41, 101, 2, 4}{460, 199, 40, 83, 2, 5}{388, 238, 41, 126, 2, 6}{214, 261, 59, 120, 2, 7}{33, 271, 63, 96, 2, 8}
{708, 116, 37, 99, 2, 1}{680, 142, 32, 81, 2, 2}{624, 163, 28, 85, 2, 3}{570, 188, 33, 106, 2, 4}{447, 203, 39, 103, 2, 5}{387, 234, 46, 122, 2, 6}{199, 257, 61, 142, 2, 7}{32, 268, 69, 109, 2, 8}
{715, 114, 35, 89, 2, 1}{695, 138, 29, 81, 2, 2}{632, 156, 34, 72, 2, 3}{568, 181, 40, 108, 2, 4}{464, 202, 44, 92, 2, 5}{392, 236, 44, 107, 2, 6}{209, 254, 61, 123, 2, 7}{21, 268, 68, 117, 2, 8}
{704, 112, 34, 109, 2, 1}{693, 134, 33, 73, 2, 2}{632, 158, 31, 84, 2, 3}{578, 175, 48, 89, 2, 4}{449, 197, 40, 106, 2, 5}{402, 229, 49, 96, 2, 6}{222, 255, 62, 100, 2, 7}{9, 261, 76, 135, 2, 8}
{698, 110, 30, 109, 2, 1}{695, 132, 35, 69, 2, 2}{619, 154, 32, 91, 2, 3}{576, 179, 42, 93, 2, 4}{451, 197, 40, 99, 2, 5}{406, 236, 38, 106, 2, 6}{218, 261, 52, 115, 2, 7}{16, 264, 72, 137, 2, 8}
{706, 102, 42, 94, 2, 1}{699, 134, 29, 74, 2, 2}{633, 147, 42, 93, 2, 3}{575, 174, 46, 86, 2, 4}{455, 196, 38, 100, 2, 5}{395, 233, 46, 122, 2, 6}{211, 266, 50, 127, 2, 7}{12, 267, 74, 141, 2, 8}
{703, 107, 29, 90, 2, 1}{694, 131, 32, 76, 2, 2}{633, 147, 42, 93, 2, 3}{564, 173, 44, 103, 2, 4}{460, 182, 49, 92, 2, 5}{397, 231, 47, 120, 2, 6}{203, 255, 55, 128, 2, 7}{15, 271, 67, 134, 2, 8}
{699, 106, 36, 106, 2, 1}{694, 124, 39, 71, 2, 2}{630, 145, 42, 93, 2, 3}{564, 173, 44, 103, 2, 4}{468, 181, 52, 93, 2, 5}{401, 232, 48, 111, 2, 6}{202, 253, 69, 130, 2, 7}{25, 276, 67, 118, 2, 8}
{701, 104, 32, 84, 2, 1}{690, 128, 30, 76, 2, 2}{620, 142, 39, 95, 2, 3}{560, 171, 44, 103, 2, 4}{474, 188, 38, 108, 2, 5}{414, 228, 46, 101, 2, 6}{215, 257, 58, 111, 2, 7}{26, 269, 67, 107, 2, 8}
{700, 96, 39, 97, 2, 1}{690, 122, 34, 74, 2, 2}{620, 142, 39, 95, 2, 3}{560, 171, 44, 103, 2, 4}{471, 187, 43, 98, 2, 5}{402, 231, 44, 110, 2, 6}{226, 260, 56, 99, 2, 7}{16, 265, 72, 118, 2, 8}
{703, 93, 37, 101, 2, 1}{690, 122, 34, 74, 2, 2}{618, 140, 39, 95, 2, 3}{578, 163, 48, 91, 2, 4}{469, 189, 43, 101, 2, 5}{401, 226, 51, 115, 2, 6}{224, 253, 59, 114, 2, 7}{17, 271, 68, 122, 2, 8}
{709, 96, 33, 85, 2, 1}{692, 119, 31, 79, 2, 2}{618, 137, 42, 110, 2, 3}{591, 169, 40, 92, 2, 4}{462, 187, 41, 113, 2, 5}{402, 227, 48, 123, 2, 6}{224, 246, 66, 122, 2, 7}{9, 269, 69, 134, 2, 8}
{717, 93, 38, 77, 2, 1}{692, 119, 31, 79, 2, 2}{618, 137, 42, 110, 2, 3}{578, 169, 38, 107, 2, 4}{467, 182, 41, 99, 2, 5}{394, 220, 48, 124, 2, 6}{238, 255, 62, 101, 2, 7}{11, 265, 78, 123, 2, 8}
{713, 96, 33, 76, 2, 1}{687, 118, 31, 79, 2, 2}{613, 136, 42, 110, 2, 3}{584, 162, 43, 103, 2, 4}{468, 186, 41, 105, 2, 5}{402, 229, 52, 121, 2, 6}{229, 261, 53, 124, 2, 7}{15, 266, 80, 108, 2, 8}
{695, 97, 34, 97, 2, 1}{680, 118, 31, 79, 2, 2}{608, 136, 42, 110, 2, 3}{570, 159, 50, 125, 2, 4}{463, 181, 43, 87, 2, 5}{401, 222, 51, 124, 2, 6}{230, 263, 56, 113, 2, 7}{12, 266, 78, 109, 2, 8}
{706, 97, 34, 111, 2, 1}{696, 115, 35, 68, 2, 2}{633, 136, 40, 88, 2, 3}{576, 167, 37, 109, 2, 4}{460, 180, 46, 102, 2, 5}{412, 227, 54, 108, 2, 6}{221, 260, 56, 128, 2, 7}{13, 264, 83, 131, 2, 8}
{724, 99, 35, 88, 2, 1}{696, 115, 35, 68, 2, 2}{633, 136, 40, 88, 2, 3}{577, 164, 47, 104, 2, 4}{472, 183, 48, 92, 2, 5}{409, 231, 45, 114, 2, 6}{237, 263, 50, 109, 2, 7}{6, 268, 78, 138, 2, 8}
{713, 98, 30, 92, 2, 1}{693, 115, 35, 68, 2, 2}{638, 137, 40, 88, 2, 3}{581, 169, 42, 123, 2, 4}{467, 185, 43, 105, 2, 5}{416, 235, 44, 126, 2, 6}{229, 258, 57, 123, 2, 7}{15, 279, 81, 142, 2, 8}
