#Header, frames per second, video resolution(hight width), total number of frames in video.
FPS: 30
RES: 1080 1920
TNF: 76
Skip: 3
#Data x, y, h, w, c, and l always in this order, for each lane. Sorted in order.
{1001, 220, 22, 77, 2, 1}{993, 243, 28, 122, 2, 2}{958, 276, 28, 138, 2, 3}{933, 304, 44, 188, 2, 4}{916, 355, 46, 214, 2, 5}{1015, 413, 65, 209, 2, 6}{877, 509, 61, 245, 2, 7}{1124, 704, 94, 487, 2, 8}
{1001, 220, 22, 77, 2, 1}{993, 243, 28, 122, 2, 2}{958, 276, 28, 138, 2, 3}{933, 304, 44, 188, 2, 4}{909, 328, 71, 178, 2, 5}{995, 420, 52, 238, 2, 6}{858, 512, 65, 278, 2, 7}{1102, 704, 95, 427, 2, 8}
{983, 223, 19, 89, 2, 1}{972, 243, 24, 100, 2, 2}{946, 276, 28, 138, 2, 3}{929, 304, 44, 188, 2, 4}{890, 348, 58, 165, 2, 5}{990, 418, 57, 220, 2, 6}{811, 512, 61, 242, 2, 7}{1099, 693, 112, 406, 2, 8}
{983, 223, 19, 89, 2, 1}{972, 243, 24, 100, 2, 2}{918, 277, 30, 111, 2, 3}{903, 307, 41, 155, 2, 4}{864, 356, 43, 209, 2, 5}{978, 401, 80, 235, 2, 6}{758, 516, 60, 335, 2, 7}{1069, 652, 146, 423, 2, 8}
{956, 217, 33, 85, 2, 1}{971, 244, 24, 100, 2, 2}{918, 277, 30, 111, 2, 3}{903, 307, 41, 155, 2, 4}{855, 360, 39, 198, 2, 5}{952, 401, 80, 230, 2, 6}{718, 526, 44, 312, 2, 7}{1059, 662, 137, 375, 2, 8}
{956, 217, 33, 85, 2, 1}{930, 249, 28, 132, 2, 2}{900, 276, 31, 112, 2, 3}{858, 305, 44, 177, 2, 4}{827, 360, 41, 171, 2, 5}{910, 424, 53, 245, 2, 6}{698, 529, 44, 246, 2, 7}{1084, 706, 113, 329, 2, 8}
{930, 215, 29, 96, 2, 1}{930, 249, 28, 132, 2, 2}{900, 276, 31, 112, 2, 3}{858, 305, 44, 177, 2, 4}{815, 356, 40, 180, 2, 5}{887, 426, 49, 218, 2, 6}{674, 523, 46, 333, 2, 7}{1067, 721, 73, 361, 2, 8}
{930, 215, 29, 96, 2, 1}{921, 246, 22, 108, 2, 2}{849, 277, 31, 118, 2, 3}{849, 305, 44, 177, 2, 4}{794, 360, 43, 185, 2, 5}{861, 428, 47, 226, 2, 6}{642, 512, 54, 345, 2, 7}{1047, 711, 94, 320, 2, 8}
{925, 215, 29, 96, 2, 1}{921, 246, 22, 108, 2, 2}{849, 277, 31, 118, 2, 3}{832, 307, 44, 177, 2, 4}{801, 358, 43, 175, 2, 5}{854, 416, 65, 219, 2, 6}{637, 525, 62, 330, 5, 7}{1058, 724, 88, 261, 2, 8}
{915, 225, 19, 92, 2, 1}{881, 246, 25, 102, 2, 2}{849, 277, 31, 118, 5, 3}{811, 311, 35, 199, 5, 4}{781, 359, 37, 142, 5, 5}{829, 409, 70, 266, 2, 6}{642, 526, 54, 324, 5, 7}{1059, 710, 98, 228, 2, 8}
{915, 225, 19, 92, 2, 1}{881, 246, 25, 102, 2, 2}{848, 277, 31, 118, 5, 3}{811, 311, 35, 199, 5, 4}{791, 358, 41, 125, 5, 5}{830, 421, 65, 219, 2, 6}{637, 520, 54, 313, 5, 7}{1053, 719, 99, 231, 2, 8}
{914, 225, 19, 92, 2, 1}{875, 249, 21, 91, 5, 2}{852, 271, 36, 146, 5, 3}{810, 310, 35, 199, 5, 4}{786, 355, 45, 114, 5, 5}{783, 434, 44, 229, 2, 6}{648, 509, 74, 268, 5, 7}{746, 724, 74, 473, 2, 8}
{893, 220, 33, 106, 5, 1}{875, 249, 21, 91, 5, 2}{852, 271, 36, 146, 5, 3}{813, 311, 35, 199, 5, 4}{786, 346, 60, 112, 5, 5}{758, 426, 51, 214, 2, 6}{645, 513, 75, 253, 5, 7}{712, 720, 95, 221, 2, 8}
{893, 220, 33, 106, 5, 1}{874, 249, 21, 91, 5, 2}{851, 271, 36, 146, 5, 3}{812, 310, 35, 199, 5, 4}{786, 349, 65, 107, 5, 5}{740, 430, 44, 215, 2, 6}{642, 505, 93, 245, 5, 7}{695, 719, 99, 235, 2, 8}
{893, 220, 33, 106, 5, 1}{875, 249, 21, 91, 5, 2}{852, 271, 36, 146, 5, 3}{813, 311, 35, 199, 5, 4}{778, 348, 56, 99, 5, 5}{732, 438, 46, 208, 2, 6}{652, 501, 89, 218, 5, 7}{637, 686, 116, 293, 2, 8}
{893, 220, 33, 106, 5, 1}{875, 249, 21, 91, 5, 2}{844, 271, 37, 80, 5, 3}{815, 308, 40, 151, 5, 4}{786, 346, 67, 92, 5, 5}{731, 435, 50, 209, 5, 6}{629, 502, 99, 218, 5, 7}{640, 646, 174, 289, 2, 8}
{892, 220, 33, 106, 5, 1}{864, 237, 39, 89, 5, 2}{844, 271, 37, 80, 5, 3}{815, 308, 40, 151, 5, 4}{781, 351, 56, 109, 5, 5}{717, 440, 41, 169, 5, 6}{640, 506, 88, 206, 5, 7}{622, 651, 192, 307, 2, 8}
{893, 220, 33, 106, 5, 1}{864, 237, 39, 89, 5, 2}{844, 271, 37, 80, 5, 3}{815, 308, 40, 151, 5, 4}{791, 351, 55, 98, 5, 5}{705, 431, 50, 178, 5, 6}{643, 508, 96, 192, 5, 7}{548, 720, 102, 376, 2, 8}
{889, 217, 33, 80, 5, 1}{865, 237, 39, 89, 5, 2}{844, 271, 37, 80, 5, 3}{816, 308, 40, 151, 5, 4}{784, 353, 51, 108, 5, 5}{714, 433, 55, 172, 5, 6}{648, 499, 102, 178, 5, 7}{516, 731, 89, 417, 2, 8}
{889, 217, 33, 80, 5, 1}{866, 237, 39, 89, 5, 2}{844, 271, 37, 80, 5, 3}{817, 307, 40, 151, 5, 4}{783, 345, 72, 98, 5, 5}{712, 427, 64, 160, 5, 6}{658, 506, 98, 177, 5, 7}{505, 726, 87, 395, 5, 8}
