#Header, frames per second, video resolution(hight width), total number of frames in video.
FPS: 29.97
RES: 720 1280
TNF: 804
Skip: 3
#Data x, y, h, w, c, and l always in this order, for each lane. Sorted in order.
{0, 0, 0, 0, 3, 1}{0, 0, 0, 0, 4, 2}{382, 226, 26, 74, 4, 3}{241, 252, 29, 90, 3, 4}{227, 281, 34, 138, 4, 5}{44, 324, 53, 160, 3, 6}{76, 399, 50, 193, 4, 7}{105, 556, 76, 308, 4, 8}
{474, 180, 38, 50, 3, 1}{0, 0, 0, 0, 4, 2}{379, 228, 27, 82, 4, 3}{232, 252, 28, 99, 3, 4}{212, 281, 35, 132, 4, 5}{29, 334, 41, 173, 3, 6}{56, 400, 51, 202, 4, 7}{78, 563, 67, 308, 4, 8}
{471, 139, 36, 63, 3, 1}{509, 162, 31, 77, 4, 2}{545, 191, 29, 95, 3, 3}{544, 227, 29, 85, 3, 4}{652, 244, 30, 93, 4, 5}{706, 287, 51, 108, 3, 6}{902, 316, 36, 106, 4, 7}{0, 0, 0, 0, 4, 8}
{471, 139, 36, 63, 3, 1}{511, 164, 25, 94, 4, 2}{558, 189, 32, 77, 3, 3}{549, 228, 26, 82, 3, 4}{659, 248, 29, 79, 3, 5}{709, 294, 36, 95, 3, 6}{902, 313, 41, 108, 4, 7}{0, 0, 0, 0, 4, 8}
{471, 141, 37, 68, 3, 1}{514, 161, 34, 88, 3, 2}{555, 185, 37, 86, 3, 3}{555, 223, 31, 73, 3, 4}{659, 246, 34, 92, 3, 5}{709, 292, 36, 103, 3, 6}{906, 313, 40, 102, 4, 7}{0, 0, 0, 0, 4, 8}
{471, 141, 37, 68, 3, 1}{514, 165, 32, 93, 3, 2}{559, 187, 32, 100, 3, 3}{553, 218, 37, 82, 3, 4}{666, 233, 48, 88, 3, 5}{718, 296, 42, 87, 3, 6}{906, 316, 47, 127, 4, 7}{0, 0, 0, 0, 4, 8}
{474, 141, 37, 68, 3, 1}{525, 165, 30, 81, 3, 2}{564, 186, 35, 88, 3, 3}{552, 222, 33, 80, 3, 4}{666, 235, 48, 83, 3, 5}{679, 304, 37, 124, 3, 6}{902, 320, 36, 115, 4, 7}{0, 0, 0, 0, 4, 8}
{481, 141, 37, 68, 3, 1}{518, 165, 28, 83, 3, 2}{565, 179, 43, 93, 3, 3}{550, 225, 37, 84, 3, 4}{667, 229, 59, 74, 3, 5}{698, 300, 43, 119, 3, 6}{918, 323, 39, 113, 3, 7}{0, 0, 0, 0, 4, 8}
{489, 145, 34, 68, 3, 1}{517, 163, 32, 84, 3, 2}{574, 183, 41, 81, 3, 3}{552, 227, 32, 80, 3, 4}{667, 238, 37, 79, 3, 5}{709, 298, 38, 104, 3, 6}{897, 323, 40, 114, 3, 7}{0, 0, 0, 0, 4, 8}
{489, 145, 34, 68, 3, 1}{516, 160, 33, 88, 3, 2}{572, 181, 40, 68, 3, 3}{550, 230, 34, 83, 3, 4}{660, 245, 31, 91, 3, 5}{708, 296, 37, 90, 3, 6}{906, 327, 38, 116, 3, 7}{0, 0, 0, 0, 4, 8}
