#Header, frames per second, video resolution(hight width), total number of frames in video.
FPS: 29.97
RES: 720 1280
TNF: 804
Skip: 3
#Data x, y, h, w, c, and l always in this order, for each lane. Sorted in order.
{0, 0, 0, 0, 2, 1}{0, 0, 0, 0, 3, 2}{382, 226, 26, 74, 3, 3}{241, 252, 29, 90, 2, 4}{227, 281, 34, 138, 3, 5}{44, 324, 53, 160, 2, 6}{76, 399, 50, 193, 3, 7}{105, 556, 76, 308, 3, 8}
{474, 180, 38, 50, 2, 1}{0, 0, 0, 0, 3, 2}{379, 228, 27, 82, 3, 3}{232, 252, 28, 99, 2, 4}{212, 281, 35, 132, 3, 5}{29, 334, 41, 173, 2, 6}{56, 400, 51, 202, 3, 7}{78, 563, 67, 308, 3, 8}
{471, 139, 36, 63, 2, 1}{509, 162, 31, 77, 3, 2}{545, 191, 29, 95, 2, 3}{544, 227, 29, 85, 2, 4}{652, 244, 30, 93, 3, 5}{706, 287, 51, 108, 2, 6}{902, 316, 36, 106, 3, 7}{0, 0, 0, 0, 3, 8}
{471, 139, 36, 63, 2, 1}{511, 164, 25, 94, 3, 2}{558, 189, 32, 77, 2, 3}{549, 228, 26, 82, 2, 4}{659, 248, 29, 79, 2, 5}{709, 294, 36, 95, 2, 6}{902, 313, 41, 108, 3, 7}{0, 0, 0, 0, 3, 8}
{471, 141, 37, 68, 2, 1}{514, 161, 34, 88, 2, 2}{555, 185, 37, 86, 2, 3}{555, 223, 31, 73, 2, 4}{659, 246, 34, 92, 2, 5}{709, 292, 36, 103, 2, 6}{906, 313, 40, 102, 3, 7}{0, 0, 0, 0, 3, 8}
{471, 141, 37, 68, 2, 1}{514, 165, 32, 93, 2, 2}{559, 187, 32, 100, 2, 3}{553, 218, 37, 82, 2, 4}{666, 233, 48, 88, 2, 5}{718, 296, 42, 87, 2, 6}{906, 316, 47, 127, 3, 7}{0, 0, 0, 0, 3, 8}
{474, 141, 37, 68, 2, 1}{525, 165, 30, 81, 2, 2}{564, 186, 35, 88, 2, 3}{552, 222, 33, 80, 2, 4}{666, 235, 48, 83, 2, 5}{679, 304, 37, 124, 2, 6}{902, 320, 36, 115, 3, 7}{0, 0, 0, 0, 3, 8}
{481, 141, 37, 68, 2, 1}{518, 165, 28, 83, 2, 2}{565, 179, 43, 93, 2, 3}{550, 225, 37, 84, 2, 4}{667, 229, 59, 74, 2, 5}{698, 300, 43, 119, 2, 6}{918, 323, 39, 113, 2, 7}{0, 0, 0, 0, 3, 8}
{489, 145, 34, 68, 2, 1}{517, 163, 32, 84, 2, 2}{574, 183, 41, 81, 2, 3}{552, 227, 32, 80, 2, 4}{667, 238, 37, 79, 2, 5}{709, 298, 38, 104, 2, 6}{897, 323, 40, 114, 2, 7}{0, 0, 0, 0, 3, 8}
{489, 145, 34, 68, 2, 1}{516, 160, 33, 88, 2, 2}{572, 181, 40, 68, 2, 3}{550, 230, 34, 83, 2, 4}{660, 245, 31, 91, 2, 5}{708, 296, 37, 90, 2, 6}{906, 327, 38, 116, 2, 7}{0, 0, 0, 0, 3, 8}
{491, 144, 34, 68, 2, 1}{527, 163, 33, 68, 2, 2}{553, 183, 40, 100, 2, 3}{547, 230, 29, 95, 2, 4}{665, 242, 37, 83, 2, 5}{707, 289, 48, 86, 2, 6}{913, 317, 47, 91, 2, 7}{0, 0, 0, 0, 3, 8}
{498, 140, 35, 65, 2, 1}{529, 160, 31, 69, 2, 2}{549, 188, 32, 93, 2, 3}{548, 228, 31, 93, 2, 4}{659, 247, 33, 97, 2, 5}{710, 290, 47, 88, 2, 6}{914, 312, 57, 100, 2, 7}{0, 0, 0, 0, 3, 8}
{498, 140, 35, 65, 2, 1}{534, 156, 35, 58, 2, 2}{551, 189, 35, 91, 2, 3}{545, 225, 37, 97, 2, 4}{658, 245, 43, 98, 2, 5}{710, 294, 42, 86, 2, 6}{916, 312, 52, 99, 2, 7}{0, 0, 0, 0, 3, 8}
{499, 138, 35, 65, 2, 1}{532, 151, 37, 61, 2, 2}{555, 184, 37, 83, 2, 3}{541, 228, 31, 116, 2, 4}{655, 246, 37, 120, 2, 5}{702, 301, 36, 106, 2, 6}{915, 314, 54, 125, 2, 7}{1185, 365, 55, 73, 3, 8}
{486, 138, 34, 62, 2, 1}{531, 148, 42, 79, 2, 2}{561, 183, 34, 90, 2, 3}{543, 229, 30, 103, 2, 4}{651, 244, 33, 109, 2, 5}{702, 299, 36, 114, 2, 6}{899, 308, 63, 118, 2, 7}{1186, 371, 46, 65, 3, 8}
{486, 138, 34, 62, 2, 1}{519, 151, 39, 69, 2, 2}{547, 180, 37, 106, 2, 3}{549, 222, 34, 87, 2, 4}{646, 247, 29, 124, 2, 5}{699, 298, 41, 103, 2, 6}{898, 328, 45, 110, 2, 7}{1183, 372, 50, 76, 3, 8}
{483, 139, 28, 70, 2, 1}{526, 160, 29, 71, 2, 2}{546, 186, 28, 99, 2, 3}{545, 226, 35, 93, 2, 4}{633, 248, 32, 125, 2, 5}{692, 296, 41, 113, 2, 6}{895, 326, 42, 121, 2, 7}{1176, 371, 45, 99, 3, 8}
{483, 139, 28, 70, 2, 1}{526, 159, 32, 70, 2, 2}{546, 183, 36, 103, 2, 3}{539, 227, 32, 93, 2, 4}{650, 243, 42, 109, 2, 5}{688, 301, 35, 107, 2, 6}{876, 326, 42, 140, 2, 7}{1164, 370, 47, 106, 3, 8}
{485, 139, 28, 70, 2, 1}{523, 155, 33, 91, 2, 2}{555, 186, 33, 92, 2, 3}{535, 219, 41, 98, 2, 4}{661, 249, 34, 82, 2, 5}{676, 306, 33, 123, 2, 6}{884, 324, 54, 130, 2, 7}{1164, 379, 48, 106, 3, 8}
{480, 137, 32, 83, 2, 1}{525, 157, 34, 91, 2, 2}{558, 186, 34, 84, 2, 3}{536, 220, 40, 80, 2, 4}{659, 240, 38, 71, 2, 5}{675, 302, 42, 121, 2, 6}{863, 331, 48, 159, 2, 7}{1148, 372, 56, 124, 3, 8}
{480, 137, 32, 83, 2, 1}{524, 161, 33, 92, 2, 2}{558, 186, 34, 84, 2, 3}{536, 220, 40, 80, 2, 4}{662, 232, 54, 59, 2, 5}{668, 310, 36, 125, 2, 6}{882, 331, 43, 160, 2, 7}{1157, 381, 49, 113, 3, 8}
{484, 137, 32, 83, 2, 1}{531, 156, 35, 69, 2, 2}{561, 186, 34, 84, 2, 3}{540, 220, 40, 80, 2, 4}{654, 240, 42, 74, 2, 5}{675, 306, 40, 131, 2, 6}{869, 328, 54, 143, 2, 7}{1176, 372, 56, 100, 2, 8}
{488, 136, 32, 83, 2, 1}{539, 160, 29, 79, 2, 2}{566, 179, 38, 89, 2, 3}{525, 227, 38, 100, 2, 4}{645, 239, 48, 89, 2, 5}{689, 309, 44, 107, 2, 6}{862, 331, 44, 164, 2, 7}{1185, 370, 60, 95, 2, 8}
{513, 142, 27, 75, 2, 1}{530, 165, 22, 83, 2, 2}{566, 179, 38, 89, 2, 3}{525, 227, 38, 100, 2, 4}{638, 248, 33, 112, 2, 5}{658, 309, 40, 125, 2, 6}{851, 324, 60, 163, 2, 7}{1189, 370, 53, 89, 2, 8}
{513, 142, 27, 75, 2, 1}{542, 166, 24, 76, 2, 2}{565, 179, 38, 89, 2, 3}{527, 228, 38, 100, 2, 4}{637, 251, 42, 120, 2, 5}{679, 307, 38, 129, 2, 6}{867, 335, 55, 144, 2, 7}{1197, 368, 61, 83, 2, 8}
{496, 138, 36, 76, 2, 1}{535, 164, 29, 69, 2, 2}{543, 187, 35, 110, 2, 3}{524, 231, 36, 98, 2, 4}{654, 253, 29, 100, 2, 5}{683, 312, 39, 97, 2, 6}{879, 338, 48, 120, 2, 7}{1187, 368, 67, 93, 2, 8}
{496, 138, 36, 76, 2, 1}{532, 162, 34, 71, 2, 2}{543, 187, 35, 110, 2, 3}{524, 231, 36, 98, 2, 4}{642, 251, 33, 106, 2, 5}{676, 301, 54, 113, 2, 6}{881, 329, 47, 134, 2, 7}{1164, 378, 56, 112, 2, 8}
{497, 137, 36, 76, 2, 1}{533, 162, 26, 71, 2, 2}{527, 190, 34, 121, 2, 3}{524, 230, 36, 98, 2, 4}{635, 241, 49, 107, 2, 5}{665, 299, 47, 116, 2, 6}{882, 327, 49, 116, 2, 7}{1169, 379, 60, 109, 2, 8}
{492, 132, 36, 66, 2, 1}{526, 156, 31, 79, 2, 2}{527, 190, 34, 121, 2, 3}{519, 229, 37, 99, 2, 4}{628, 258, 40, 114, 2, 5}{670, 299, 48, 116, 2, 6}{879, 327, 49, 119, 2, 7}{1168, 386, 56, 109, 2, 8}
{492, 132, 36, 66, 2, 1}{532, 150, 44, 65, 2, 2}{528, 190, 34, 121, 2, 3}{519, 229, 37, 99, 2, 4}{629, 250, 45, 115, 2, 5}{670, 299, 48, 116, 2, 6}{867, 334, 45, 133, 2, 7}{1156, 393, 46, 124, 2, 8}
{494, 132, 36, 66, 2, 1}{528, 150, 41, 68, 2, 2}{529, 190, 34, 121, 2, 3}{519, 229, 37, 99, 2, 4}{628, 252, 44, 108, 2, 5}{654, 307, 47, 106, 2, 6}{852, 342, 40, 140, 2, 7}{1150, 389, 55, 130, 2, 8}
{485, 144, 26, 73, 2, 1}{528, 150, 41, 68, 2, 2}{526, 185, 36, 105, 2, 3}{524, 229, 38, 93, 2, 4}{630, 250, 37, 124, 2, 5}{654, 307, 47, 106, 2, 6}{835, 338, 52, 143, 2, 7}{1144, 398, 53, 136, 2, 8}
{485, 144, 26, 73, 2, 1}{513, 163, 33, 77, 2, 2}{526, 185, 36, 105, 2, 3}{513, 227, 40, 95, 2, 4}{624, 262, 32, 118, 2, 5}{654, 308, 47, 106, 2, 6}{828, 346, 47, 150, 2, 7}{1136, 400, 51, 136, 2, 8}
{492, 141, 31, 68, 2, 1}{513, 163, 33, 77, 2, 2}{529, 185, 36, 105, 2, 3}{513, 227, 40, 95, 2, 4}{621, 258, 34, 119, 2, 5}{646, 316, 43, 118, 2, 6}{843, 339, 54, 133, 2, 7}{1112, 398, 57, 167, 2, 8}
{492, 141, 31, 68, 2, 1}{516, 163, 33, 77, 2, 2}{535, 185, 36, 105, 2, 3}{514, 228, 40, 95, 2, 4}{627, 246, 47, 108, 2, 5}{646, 316, 43, 118, 2, 6}{830, 350, 47, 147, 2, 7}{1115, 398, 55, 161, 2, 8}
{496, 141, 31, 68, 2, 1}{506, 168, 31, 98, 2, 2}{551, 187, 40, 82, 2, 3}{503, 235, 36, 99, 2, 4}{637, 243, 49, 94, 2, 5}{649, 317, 43, 118, 2, 6}{834, 353, 46, 156, 2, 7}{1124, 402, 53, 143, 2, 8}
{483, 140, 34, 74, 2, 1}{506, 168, 31, 98, 2, 2}{551, 187, 40, 82, 2, 3}{503, 235, 36, 99, 2, 4}{637, 243, 49, 94, 2, 5}{621, 329, 34, 138, 2, 6}{826, 353, 48, 161, 2, 7}{1129, 400, 64, 133, 2, 8}
{483, 140, 34, 74, 2, 1}{510, 168, 31, 98, 2, 2}{554, 187, 40, 82, 2, 3}{501, 235, 36, 111, 2, 4}{637, 244, 49, 94, 2, 5}{621, 329, 34, 138, 2, 6}{821, 348, 58, 173, 2, 7}{1144, 404, 52, 120, 2, 8}
{489, 140, 34, 74, 2, 1}{508, 166, 35, 102, 2, 2}{559, 185, 40, 69, 2, 3}{501, 235, 36, 111, 2, 4}{610, 261, 36, 116, 2, 5}{622, 330, 34, 138, 2, 6}{817, 351, 53, 165, 2, 7}{1150, 400, 58, 122, 2, 8}
{495, 140, 34, 74, 2, 1}{508, 166, 35, 102, 2, 2}{559, 185, 40, 69, 2, 3}{503, 236, 36, 111, 2, 4}{610, 261, 36, 116, 2, 5}{621, 331, 34, 138, 2, 6}{809, 353, 56, 175, 2, 7}{1157, 401, 61, 110, 2, 8}
{490, 139, 36, 74, 2, 1}{512, 169, 34, 94, 2, 2}{543, 193, 33, 86, 2, 3}{496, 235, 45, 102, 2, 4}{615, 261, 36, 116, 2, 5}{620, 332, 34, 138, 2, 6}{823, 347, 78, 150, 2, 7}{1160, 405, 57, 106, 2, 8}
{490, 139, 36, 74, 2, 1}{512, 169, 34, 94, 2, 2}{543, 193, 33, 86, 2, 3}{496, 235, 45, 102, 2, 4}{595, 269, 30, 141, 2, 5}{620, 333, 34, 138, 2, 6}{827, 355, 58, 148, 2, 7}{1152, 412, 45, 116, 2, 8}
